filename	phi0	phi0dot
plots-141-off	26.42857142857143	-0.028571428571428567
plots-142-off	26.42857142857143	-0.01428571428571429
plots-143-off	26.42857142857143	0.0
plots-144-off	26.42857142857143	0.01428571428571429
plots-145-off	26.42857142857143	0.02857142857142858
plots-146-off	26.42857142857143	0.04285714285714287
plots-147-off	26.42857142857143	0.05714285714285716
plots-148-off	26.42857142857143	0.07142857142857142
plots-149-off	26.42857142857143	0.08571428571428572
plots-150-off	26.42857142857143	0.1
plots-151-off	27.142857142857142	-0.1
plots-152-off	27.142857142857142	-0.08571428571428572
plots-153-off	27.142857142857142	-0.07142857142857142
plots-154-off	27.142857142857142	-0.05714285714285715
plots-155-off	27.142857142857142	-0.04285714285714286
plots-156-off	27.142857142857142	-0.028571428571428567
plots-157-off	27.142857142857142	-0.01428571428571429
plots-158-off	27.142857142857142	0.0
plots-159-off	27.142857142857142	0.01428571428571429
plots-160-off	27.142857142857142	0.02857142857142858
plots-161-off	27.142857142857142	0.04285714285714287
plots-162-off	27.142857142857142	0.05714285714285716
plots-163-off	27.142857142857142	0.07142857142857142
plots-164-off	27.142857142857142	0.08571428571428572
plots-165-off	27.142857142857142	0.1
plots-166-off	27.857142857142858	-0.1
plots-167-off	27.857142857142858	-0.08571428571428572
plots-168-off	27.857142857142858	-0.07142857142857142
plots-169-off	27.857142857142858	-0.05714285714285715
plots-170-off	27.857142857142858	-0.04285714285714286
plots-171-off	27.857142857142858	-0.028571428571428567
plots-172-off	27.857142857142858	-0.01428571428571429
plots-173-off	27.857142857142858	0.0
plots-174-off	27.857142857142858	0.01428571428571429
plots-175-off	27.857142857142858	0.02857142857142858
plots-176-off	27.857142857142858	0.04285714285714287
plots-177-off	27.857142857142858	0.05714285714285716
plots-178-off	27.857142857142858	0.07142857142857142
plots-179-off	27.857142857142858	0.08571428571428572
plots-180-off	27.857142857142858	0.1
plots-181-off	28.57142857142857	-0.1
plots-182-off	28.57142857142857	-0.08571428571428572
plots-183-off	28.57142857142857	-0.07142857142857142
plots-184-off	28.57142857142857	-0.05714285714285715
plots-185-off	28.57142857142857	-0.04285714285714286
plots-186-off	28.57142857142857	-0.028571428571428567
plots-187-off	28.57142857142857	-0.01428571428571429
plots-188-off	28.57142857142857	0.0
plots-189-off	28.57142857142857	0.01428571428571429
plots-190-off	28.57142857142857	0.02857142857142858
plots-191-off	28.57142857142857	0.04285714285714287
plots-192-off	28.57142857142857	0.05714285714285716
plots-193-off	28.57142857142857	0.07142857142857142
plots-194-off	28.57142857142857	0.08571428571428572
plots-195-off	28.57142857142857	0.1
plots-196-off	29.285714285714285	-0.1
plots-197-off	29.285714285714285	-0.08571428571428572
plots-198-off	29.285714285714285	-0.07142857142857142
plots-199-off	29.285714285714285	-0.05714285714285715
plots-200-off	29.285714285714285	-0.04285714285714286
plots-201-off	29.285714285714285	-0.028571428571428567
plots-202-off	29.285714285714285	-0.01428571428571429
plots-203-off	29.285714285714285	0.0
plots-204-off	29.285714285714285	0.01428571428571429
plots-205-off	29.285714285714285	0.02857142857142858
plots-206-off	29.285714285714285	0.04285714285714287
plots-207-off	29.285714285714285	0.05714285714285716
plots-208-off	29.285714285714285	0.07142857142857142
plots-209-off	29.285714285714285	0.08571428571428572
plots-210-off	29.285714285714285	0.1
plots-211-off	30.0	-0.1
plots-212-off	30.0	-0.08571428571428572
plots-213-off	30.0	-0.07142857142857142
plots-214-off	30.0	-0.05714285714285715
plots-215-off	30.0	-0.04285714285714286
plots-216-off	30.0	-0.028571428571428567
plots-217-off	30.0	-0.01428571428571429
plots-218-off	30.0	0.0
plots-219-off	30.0	0.01428571428571429
plots-220-off	30.0	0.02857142857142858
plots-221-off	30.0	0.04285714285714287
plots-222-off	30.0	0.05714285714285716
plots-223-off	30.0	0.07142857142857142
plots-224-off	30.0	0.08571428571428572
plots-225-off	30.0	0.1
